keyword	no	token	pos
전주 여행	188	추천	NNG
전주 여행	188	부탁	NNG
전주 여행	188	남자	NNG
전주 여행	188	친구	NNG
전주 여행	188	생일	NNG
전주 여행	188	처음	NNG
전주 여행	188	코스	NNG
전주 여행	188	추천	NNG
전주 여행	188	숙소	NNG
전주 여행	188	한옥마을	NNP
전주 여행	188	도보	NNP
전주 여행	188	거리	NNG
전주 여행	188	자차	NNG
전주 여행	188	이동은	NNP
전주 여행	188	문제	NNG
전주 여행	188	맛집	NNG
전주 여행	188	추천	NNG
전주 여행	188	부탁	NNG
전주 여행	188	안녕	NNG
전주 여행	189	한옥	NNG
전주 여행	189	마을	NNG
전주 여행	189	남자	NNG
전주 여행	189	혼자	NNG
전주 여행	189	예정	NNG
전주 여행	189	욕조	NNG
전주 여행	189	무리	NNG
전주 여행	189	질문	NNG
전주 여행	189	맛집	NNG
전주 여행	189	국내	NNG
전주 여행	189	주달	NNG
전주 여행	189	티비	NNG
전주 여행	189	코스	NNG
전주 여행	189	여수	NNG
전주 여행	189	여수	NNG
전주 여행	189	제주	NNP
전주 여행	189	제주도	NNP
전주 여행	189	전문	NNG
전주 여행	189	언서	NNG
전주 여행	190	렌트	NNG
전주 여행	190	렌트	NNG
전주 여행	190	안녕	NNG
전주 여행	190	려인	NNG
전주 여행	190	애견	NNG
전주 여행	190	동반	NNG
전주 여행	190	플랫	NNG
전주 여행	190	하트	NNG
전주 여행	190	도시	NNG
전주 여행	190	택시	NNG
전주 여행	190	이동	NNG
전주 여행	190	불편	NNG
전주 여행	190	답변	NNG
전주 여행	190	도움	NNG
전주 여행	190	채택	NNG
전주 여행	191	코스	NNG
전주 여행	191	질문	NNG
전주 여행	191	이상	NNG
전주 여행	191	문의	NNG
전주 여행	191	통상	NNG
전주 여행	191	안내	NNG
전주 여행	191	정보	NNG
전주 여행	191	질문	NNG
전주 여행	191	요약	NNG
전주 여행	191	사이트	NNG
전주 여행	191	예약	NNG
전주 여행	191	오전	NNG
전주 여행	192	코스	NNG
전주 여행	192	질문	NNG
전주 여행	192	내공	NNG
전주 여행	192	부산	NNP
전주 여행	192	자차	NNG
전주 여행	192	버스	NNG
전주 여행	192	위주	NNG
전주 여행	192	버스	NNG
전주 여행	192	정도	NNG
전주 여행	192	지역	NNG
전주 여행	193	코스	NNG
전주 여행	193	추천	NNG
전주 여행	193	코스	NNG
전주 여행	193	추천	NNG
전주 여행	193	세염	NNG
전주 여행	193	동물원	NNP
전주 여행	193	한옥마을	NNP
전주 여행	193	덕진	NNP
전주 여행	193	연못	NNG
전주 여행	193	가보세요	NNG
전주 여행	194	코스	NNG
전주 여행	194	당일치기	NNG
전주 여행	194	코스	NNG
전주 여행	194	동물원	NNG
전주 여행	194	한옥마을	NNP
전주 여행	194	수목원	NNG
전주 여행	194	팔복	NNG
전주 여행	194	예술	NNG
전주 여행	194	공장	NNG
전주 여행	194	랜드	NNG
전주 여행	194	당일치기	NNG
전주 여행	194	코스	NNG
전주 여행	194	자가용	NNG
전주 여행	194	이동	NNG
전주 여행	194	아래	NNG
전주 여행	194	코스	NNG
전주 여행	194	시간	NNG
전주 여행	195	코스	NNG
전주 여행	195	질문	NNG
전주 여행	195	코스	NNG
전주 여행	195	관련	NNG
전주 여행	195	답변	NNG
전주 여행	195	가족	NNG
전주 여행	195	계획	NNG
전주 여행	195	추천	NNG
전주 여행	195	명소	NNG
전주 여행	195	맛집	NNG
전주 여행	195	포함	NNG
전주 여행	195	맞춤	NNG
전주 여행	195	코스	NNG
전주 여행	195	준비	NNG
전주 여행	195	아래	NNG
전주 여행	195	첨부	NNG
전주 여행	195	일정	NNG
전주 여행	196	당일치기	NNG
전주 여행	196	코스	NNG
전주 여행	196	처음	NNG
전주 여행	196	한옥	NNG
전주 여행	196	마을	NNG
전주 여행	196	한복	NNG
전주 여행	196	한옥마을	NNP
전주 여행	196	전동성당	NNP
전주 여행	196	경기전	NNG
전주 여행	196	자만	NNG
전주 여행	196	벽화	NNG
전주 여행	196	마을	NNG
전주 여행	196	한옥마을	NNP
전주 여행	197	초등	NNG
전주 여행	197	아이	NNG
전주 여행	197	코스	NNG
전주 여행	197	맛집	NNG
전주 여행	197	추천	NNG
전주 여행	197	부탁	NNG
전주 여행	197	아이	NNG
전주 여행	197	계획	NNG
전주 여행	197	아이	NNG
전주 여행	197	추천	NNG
전주 여행	197	한옥마을	NNP
전주 여행	197	계획	NNG
전주 여행	197	장소	NNG
전주 여행	197	한옥마을	NNP
전주 여행	197	한복	NNG
전주 여행	197	한옥마을	NNP
전주 여행	197	사진	NNG
전주 여행	198	코스	NNG
전주 여행	198	코스	NNG
전주 여행	198	추천	NNG
전주 여행	198	전문	NNG
전주 여행	198	블로거	NNP
전주 여행	198	쭈니	NNP
전주 여행	198	아빠	NNG
전주 여행	198	방학	NNG
전주 여행	198	친구	NNG
전주 여행	198	준비	NNG
전주 여행	198	한옥마을	NNP
전주 여행	198	중심	NNG
전주 여행	198	터미널	NNG
전주 여행	198	버스	NNG
전주 여행	198	한옥	NNG
전주 여행	198	마을	NNG
전주 여행	199	순서	NNG
전주 여행	199	덕진	NNP
전주 여행	199	공원	NNG
전주 여행	199	동물원	NNG
전주 여행	199	한옥	NNG
전주 여행	199	마을	NNG
전주 여행	199	남부	NNG
전주 여행	199	시장	NNG
전주 여행	199	시외버스	NNG
전주 여행	199	공용	NNG
전주 여행	199	터미널	NNG
전주 여행	199	순서	NNG
전주 여행	199	근처	NNG
전주 여행	199	바닷가	NNG
전주 여행	199	구경	NNG
전주 여행	200	비용	NNG
전주 여행	200	안녕	NNG
전주 여행	200	학생	NNG
전주 여행	200	수원	NNP
전주 여행	200	비용	NNG
전주 여행	200	정도	NNG
전주 여행	200	수원	NNP
전주 여행	200	자가용	NNG
전주 여행	200	정도	NNG
전주 여행	200	코스	NNG
전주 여행	200	대중교통	NNG
전주 여행	200	라면	NNG
전주 여행	201	관련	NNG
전주 여행	201	질문	NNG
전주 여행	201	계획	NNG
전주 여행	201	선택	NNG
전주 여행	201	한옥마을	NNP
전주 여행	201	자연	NNG
전주 여행	201	경관	NNG
전주 여행	201	음식	NNG
전주 여행	201	동네	NNG
전주 여행	201	시간	NNG
전주 여행	201	한옥	NNG
전주 여행	201	마을	NNG
전주 여행	201	근처	NNG
전주 여행	201	장소	NNG
전주 여행	202	여학생	NNG
전주 여행	202	친구	NNG
전주 여행	202	안녕	NNG
전주 여행	202	여학생	NNG
전주 여행	202	친구	NNG
전주 여행	202	일본	NNP
전주 여행	202	애니	NNP
전주 여행	202	오타쿠	NNP
전주 여행	202	갈만	NNG
전주 여행	203	부모	NNG
전주 여행	203	부모	NNG
전주 여행	203	명소	NNG
전주 여행	203	식당	NNG
전주 여행	203	추천	NNG
전주 여행	203	부탁	NNG
전주 여행	203	한옥마을	NNP
전주 여행	203	완산구	NNP
전주 여행	203	덕진구	NNP
전주 여행	203	추억	NNG
전주 여행	203	장소	NNG
전주 여행	204	이번	NNG
전주 여행	204	여자	NNG
전주 여행	204	친구	NNG
전주 여행	204	경로	NNG
전주 여행	204	토요일	NNG
전주 여행	204	실내	NNG
전주 여행	204	데이트	NNG
전주 여행	204	가능	NNG
전주 여행	204	감사	NNG
전주 여행	204	숙소	NNG
전주 여행	204	한옥	NNG
전주 여행	204	마을	NNG
전주 여행	204	근처	NNG
전주 여행	204	한옥마을	NNP
전주 여행	204	구경	NNG
전주 여행	205	저녁	NNG
전주 여행	205	주천	NNG
전주 여행	205	산책	NNG
전주 여행	205	한옥	NNG
전주 여행	205	마을	NNG
전주 여행	205	근처	NNG
전주 여행	205	야경	NNG
전주 여행	205	일정	NNG
전주 여행	205	관심	NNG
전주 여행	205	테마	NNG
전주 여행	205	사진	NNG
전주 여행	205	카페	NNG
전주 여행	205	체험	NNG
전주 여행	205	추천	NNG
전주 여행	206	코스	NNG
전주 여행	206	추천	NNG
전주 여행	206	영화제	NNG
전주 여행	206	기간	NNG
전주 여행	206	일정	NNG
전주 여행	206	코스	NNG
전주 여행	206	추천	NNG
전주 여행	206	주목적	NNG
전주 여행	206	전주국	NNG
전주 여행	206	영화제	NNG
전주 여행	206	알짜배기	NNG
전주 여행	206	추천	NNG
전주 여행	207	커플	NNG
전주 여행	207	추천	NNG
전주 여행	207	숙소	NNG
전주 여행	207	거리	NNG
전주 여행	207	맛집	NNG
전주 여행	207	추천	NNG
전주 여행	207	감사	NNG
전주 여행	207	한옥마을	NNP
전주 여행	207	답변	NNG
전주 여행	207	도움	NNG
전주 여행	207	한옥마을	NNP
전주 여행	207	한옥마을	NNP
전주 여행	207	맛집	NNG
전주 여행	207	추천	NNG
전주 여행	208	추석	NNG
전주 여행	208	그때	NNG
전주 여행	208	한옥마을	NNP
전주 여행	208	관광지	NNG
전주 여행	208	추석	NNG
전주 여행	208	당일	NNG
전주 여행	208	이벤트	NNG
전주 여행	208	진행	NNG
전주 여행	208	한국	NNP
전주 여행	208	관광공사	NNP
전주 여행	208	숙박	NNG
전주 여행	208	세일	NNG
전주 여행	208	페스타	NNP
전주 여행	208	이벤트	NNG
전주 여행	208	진행	NNG
전주 여행	209	연령	NNG
전주 여행	209	렌트카	NNG
전주 여행	209	추천	NNG
전주 여행	209	이번	NNG
전주 여행	209	연령	NNG
전주 여행	209	자동차	NNG
전주 여행	209	추천	NNG
전주 여행	209	부탁	NNG
전주 여행	209	가격	NNG
전주 여행	209	렌트	NNG
전주 여행	209	정도	NNG
전주 여행	209	이상	NNG
전주 여행	209	렌트	NNG
전주 여행	209	가능	NNG
전주 여행	209	자동차	NNG
전주 여행	209	가격	NNG
전주 여행	210	포항	NNP
전주 여행	210	포항	NNP
전주 여행	210	기차	NNG
전주 여행	210	버스	NNG
전주 여행	210	안녕	NNG
전주 여행	210	포항	NNP
전주 여행	210	기차	NNG
전주 여행	210	버스	NNG
전주 여행	210	장단점	NNG
전주 여행	210	방법	NNG
전주 여행	210	결정	NNG
전주 여행	210	요소	NNG
전주 여행	210	고려	NNG
전주 여행	210	필요	NNG
전주 여행	211	펜션	NNG
전주 여행	211	한옥	NNG
전주 여행	211	이번	NNG
전주 여행	211	남자	NNG
전주 여행	211	친구	NNG
전주 여행	211	펜션	NNG
전주 여행	211	한옥	NNG
전주 여행	211	마을	NNG
전주 여행	211	근처	NNG
전주 여행	211	한옥	NNG
전주 여행	211	펜션	NNG
전주 여행	211	내부	NNG
전주 여행	211	정감	NNG
전주 여행	211	분위기	NNG
전주 여행	211	답변	NNG
전주 여행	211	부탁	NNG
전주 여행	212	주세요	NNP
전주 여행	212	한옥마을	NNP
전주 여행	212	완산구	NNP
전주 여행	212	덕진구	NNP
전주 여행	212	추억	NNG
전주 여행	212	장소	NNG
전주 여행	212	완산구	NNP
전주 여행	212	덕진구	NNP
전주 여행	212	여행지	NNG
전주 여행	213	엄마	NNG
전주 여행	213	계획	NNG
전주 여행	213	답변	NNG
전주 여행	213	부탁	NNG
전주 여행	213	기차	NNG
전주 여행	213	고속버스	NNG
전주 여행	213	도착	NNG
전주 여행	213	관광	NNG
전주 여행	213	이용	NNG
전주 여행	213	교통수단	NNG
전주 여행	213	숙소	NNG
전주 여행	213	추천	NNG
전주 여행	213	서울	NNP
전주 여행	214	당일치기	NNG
전주 여행	214	당일치기	NNG
전주 여행	214	계획	NNG
전주 여행	214	주역	NNP
전주 여행	214	한옥마을	NNP
전주 여행	214	방법	NNG
전주 여행	214	당일치기	NNG
전주 여행	214	코스	NNG
전주 여행	214	주역	NNP
전주 여행	214	한옥마을	NNP
전주 여행	214	방법	NNG
전주 여행	214	택시	NNG
전주 여행	214	버스	NNG
전주 여행	214	주역	NNP
전주 여행	214	한옥마을	NNP
전주 여행	214	택시	NNG
전주 여행	215	경비	NNG
전주 여행	215	보통	NNG
전주 여행	215	경비	NNG
전주 여행	215	얼마	NNG
전주 여행	215	정도	NNG
전주 여행	215	숙소	NNG
전주 여행	215	질문	NNG
전주 여행	215	도움	NNG
전주 여행	215	답변	NNG
전주 여행	215	예산	NNG
전주 여행	215	내외	NNG
전주 여행	215	숙소	NNG
전주 여행	216	커플	NNG
전주 여행	216	도움	NNG
전주 여행	216	남자	NNG
전주 여행	216	친구	NNG
전주 여행	216	이용	NNG
전주 여행	216	이용	NNG
전주 여행	216	요소	NNG
전주 여행	216	고려	NNG
전주 여행	216	교통	NNG
전주 여행	216	체증	NNG
전주 여행	216	예상	NNG
전주 여행	216	날짜	NNG
전주 여행	216	이용	NNG
전주 여행	216	남자	NNG
전주 여행	216	친구	NNG
전주 여행	217	여행지	NNG
전주 여행	217	맛집	NNG
전주 여행	217	추천	NNG
전주 여행	217	보리암	NNP
